frame_id,source,first_mame_frame,slot,raw_code,decoded_code,atari_width_8px,atari_height_8px,xflip,palette,atlas_x_16px,atlas_y_16px,width_16px,height_16px,pen_1
222,rom-animation-table,-1,-1,0x15C6,0x1DC6,3,3,0,15,6,60,2,2,preview_black_alpha_128_and_separate_mask
223,rom-animation-table,-1,-1,0x15CF,0x1DCF,3,3,0,12,9,60,2,2,preview_black_alpha_128_and_separate_mask
224,rom-animation-table,-1,-1,0x15CF,0x1DCF,3,3,0,13,12,60,2,2,preview_black_alpha_128_and_separate_mask
225,rom-animation-table,-1,-1,0x15CF,0x1DCF,3,3,0,14,15,60,2,2,preview_black_alpha_128_and_separate_mask
226,rom-animation-table,-1,-1,0x15CF,0x1DCF,3,3,0,15,18,60,2,2,preview_black_alpha_128_and_separate_mask
227,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,12,21,60,2,2,preview_black_alpha_128_and_separate_mask
228,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,13,24,60,2,2,preview_black_alpha_128_and_separate_mask
229,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,14,27,60,2,2,preview_black_alpha_128_and_separate_mask
230,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,15,30,60,2,2,preview_black_alpha_128_and_separate_mask
231,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,12,0,63,2,2,preview_black_alpha_128_and_separate_mask
232,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,13,3,63,2,2,preview_black_alpha_128_and_separate_mask
233,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,14,6,63,2,2,preview_black_alpha_128_and_separate_mask
234,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,15,9,63,2,2,preview_black_alpha_128_and_separate_mask
235,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,12,12,63,2,2,preview_black_alpha_128_and_separate_mask
236,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,13,15,63,2,2,preview_black_alpha_128_and_separate_mask
237,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,14,18,63,2,2,preview_black_alpha_128_and_separate_mask
238,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,15,21,63,2,2,preview_black_alpha_128_and_separate_mask
239,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,12,24,63,2,2,preview_black_alpha_128_and_separate_mask
240,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,13,27,63,2,2,preview_black_alpha_128_and_separate_mask
241,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,14,30,63,2,2,preview_black_alpha_128_and_separate_mask
242,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,15,0,66,2,2,preview_black_alpha_128_and_separate_mask
243,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,12,3,66,2,2,preview_black_alpha_128_and_separate_mask
244,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,13,6,66,2,2,preview_black_alpha_128_and_separate_mask
245,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,14,9,66,2,2,preview_black_alpha_128_and_separate_mask
246,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,15,12,66,2,2,preview_black_alpha_128_and_separate_mask
247,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,12,15,66,2,2,preview_black_alpha_128_and_separate_mask
248,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,13,18,66,2,2,preview_black_alpha_128_and_separate_mask
249,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,14,21,66,2,2,preview_black_alpha_128_and_separate_mask
250,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,15,24,66,2,2,preview_black_alpha_128_and_separate_mask
251,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,12,27,66,2,2,preview_black_alpha_128_and_separate_mask
252,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,13,30,66,2,2,preview_black_alpha_128_and_separate_mask
253,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,14,0,69,2,2,preview_black_alpha_128_and_separate_mask
254,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,15,3,69,2,2,preview_black_alpha_128_and_separate_mask
255,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,12,6,69,2,2,preview_black_alpha_128_and_separate_mask
256,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,13,9,69,2,2,preview_black_alpha_128_and_separate_mask
257,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,14,12,69,2,2,preview_black_alpha_128_and_separate_mask
258,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,15,15,69,2,2,preview_black_alpha_128_and_separate_mask
259,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,12,18,69,2,2,preview_black_alpha_128_and_separate_mask
260,mame-trace,966,257,0x1624,0x1E24,3,3,0,13,21,69,2,2,preview_black_alpha_128_and_separate_mask
261,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,13,24,69,2,2,preview_black_alpha_128_and_separate_mask
262,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,14,27,69,2,2,preview_black_alpha_128_and_separate_mask
263,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,15,30,69,2,2,preview_black_alpha_128_and_separate_mask
264,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,12,0,72,2,2,preview_black_alpha_128_and_separate_mask
265,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,13,3,72,2,2,preview_black_alpha_128_and_separate_mask
266,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,14,6,72,2,2,preview_black_alpha_128_and_separate_mask
267,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,15,9,72,2,2,preview_black_alpha_128_and_separate_mask
268,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,12,12,72,2,2,preview_black_alpha_128_and_separate_mask
269,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,13,15,72,2,2,preview_black_alpha_128_and_separate_mask
270,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,14,18,72,2,2,preview_black_alpha_128_and_separate_mask
271,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,15,21,72,2,2,preview_black_alpha_128_and_separate_mask
272,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,12,24,72,2,2,preview_black_alpha_128_and_separate_mask
273,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,13,27,72,2,2,preview_black_alpha_128_and_separate_mask
274,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,14,30,72,2,2,preview_black_alpha_128_and_separate_mask
275,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,15,0,75,2,2,preview_black_alpha_128_and_separate_mask
276,rom-energy-table,-1,-1,0x1648,0x1E48,3,3,0,12,3,75,2,2,preview_black_alpha_128_and_separate_mask
277,mame-trace,900,161,0x1648,0x1E48,3,3,0,13,6,75,2,2,preview_black_alpha_128_and_separate_mask
278,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,13,9,75,2,2,preview_black_alpha_128_and_separate_mask
279,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,14,12,75,2,2,preview_black_alpha_128_and_separate_mask
280,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,15,15,75,2,2,preview_black_alpha_128_and_separate_mask
281,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,12,18,75,2,2,preview_black_alpha_128_and_separate_mask
282,mame-trace,907,193,0x1651,0x1E51,3,3,0,13,21,75,2,2,preview_black_alpha_128_and_separate_mask
283,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,13,24,75,2,2,preview_black_alpha_128_and_separate_mask
284,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,14,27,75,2,2,preview_black_alpha_128_and_separate_mask
285,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,15,30,75,2,2,preview_black_alpha_128_and_separate_mask
286,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,12,0,78,2,2,preview_black_alpha_128_and_separate_mask
287,mame-trace,920,193,0x165A,0x1E5A,3,3,0,13,3,78,2,2,preview_black_alpha_128_and_separate_mask
288,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,13,6,78,2,2,preview_black_alpha_128_and_separate_mask
289,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,14,9,78,2,2,preview_black_alpha_128_and_separate_mask
290,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,15,12,78,2,2,preview_black_alpha_128_and_separate_mask
291,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,12,15,78,2,2,preview_black_alpha_128_and_separate_mask
292,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,13,18,78,2,2,preview_black_alpha_128_and_separate_mask
293,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,14,21,78,2,2,preview_black_alpha_128_and_separate_mask
294,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,15,24,78,2,2,preview_black_alpha_128_and_separate_mask
295,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,12,27,78,2,2,preview_black_alpha_128_and_separate_mask
296,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,13,30,78,2,2,preview_black_alpha_128_and_separate_mask
297,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,14,0,81,2,2,preview_black_alpha_128_and_separate_mask
298,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,15,3,81,2,2,preview_black_alpha_128_and_separate_mask
299,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,12,6,81,2,2,preview_black_alpha_128_and_separate_mask
300,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,13,9,81,2,2,preview_black_alpha_128_and_separate_mask
301,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,14,12,81,2,2,preview_black_alpha_128_and_separate_mask
302,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,15,15,81,2,2,preview_black_alpha_128_and_separate_mask
303,mame-trace,900,931,0x1709,0x1F09,3,3,0,11,18,81,2,2,preview_black_alpha_128_and_separate_mask
304,rom-animation-table,-1,-1,0x182D,0x102D,3,3,0,8,21,81,2,2,preview_black_alpha_128_and_separate_mask
305,rom-animation-table,-1,-1,0x1836,0x1036,3,3,0,8,24,81,2,2,preview_black_alpha_128_and_separate_mask
306,mame-trace,972,112,0x183F,0x103F,3,3,0,8,27,81,2,2,preview_black_alpha_128_and_separate_mask
307,rom-animation-table,-1,-1,0x1848,0x1048,3,3,0,8,30,81,2,2,preview_black_alpha_128_and_separate_mask
308,rom-animation-table,-1,-1,0x1851,0x1051,3,3,0,8,0,84,2,2,preview_black_alpha_128_and_separate_mask
309,rom-animation-table,-1,-1,0x185A,0x105A,3,3,0,8,3,84,2,2,preview_black_alpha_128_and_separate_mask
310,rom-animation-table,-1,-1,0x1863,0x1063,3,3,0,8,6,84,2,2,preview_black_alpha_128_and_separate_mask
311,rom-animation-table,-1,-1,0x186C,0x106C,3,3,0,8,9,84,2,2,preview_black_alpha_128_and_separate_mask
312,rom-animation-table,-1,-1,0x1875,0x1075,3,3,0,8,12,84,2,2,preview_black_alpha_128_and_separate_mask
313,rom-animation-table,-1,-1,0x187E,0x107E,3,3,0,8,15,84,2,2,preview_black_alpha_128_and_separate_mask
314,rom-animation-table,-1,-1,0x1887,0x1087,3,3,0,8,18,84,2,2,preview_black_alpha_128_and_separate_mask
315,rom-animation-table,-1,-1,0x1890,0x1090,3,3,0,8,21,84,2,2,preview_black_alpha_128_and_separate_mask
316,rom-animation-table,-1,-1,0x1899,0x1099,3,3,0,8,24,84,2,2,preview_black_alpha_128_and_separate_mask
317,rom-animation-table,-1,-1,0x18A2,0x10A2,3,3,0,8,27,84,2,2,preview_black_alpha_128_and_separate_mask
318,rom-animation-table,-1,-1,0x18AB,0x10AB,3,3,0,8,30,84,2,2,preview_black_alpha_128_and_separate_mask
319,rom-animation-table,-1,-1,0x18B4,0x10B4,3,3,0,8,0,87,2,2,preview_black_alpha_128_and_separate_mask
320,rom-animation-table,-1,-1,0x18BD,0x10BD,3,3,0,8,3,87,2,2,preview_black_alpha_128_and_separate_mask
321,rom-animation-table,-1,-1,0x18C6,0x10C6,3,3,0,8,6,87,2,2,preview_black_alpha_128_and_separate_mask
322,rom-animation-table,-1,-1,0x18CF,0x10CF,3,3,0,8,9,87,2,2,preview_black_alpha_128_and_separate_mask
323,rom-animation-table,-1,-1,0x18D8,0x10D8,3,3,0,8,12,87,2,2,preview_black_alpha_128_and_separate_mask
324,rom-animation-table,-1,-1,0x18E1,0x10E1,3,3,0,8,15,87,2,2,preview_black_alpha_128_and_separate_mask
325,rom-animation-table,-1,-1,0x18EA,0x10EA,3,3,0,8,18,87,2,2,preview_black_alpha_128_and_separate_mask
326,rom-animation-table,-1,-1,0x18F3,0x10F3,3,3,0,8,21,87,2,2,preview_black_alpha_128_and_separate_mask
327,rom-animation-table,-1,-1,0x1900,0x1100,3,3,0,8,24,87,2,2,preview_black_alpha_128_and_separate_mask
328,rom-animation-table,-1,-1,0x1909,0x1109,3,3,0,8,27,87,2,2,preview_black_alpha_128_and_separate_mask
329,rom-animation-table,-1,-1,0x1912,0x1112,3,3,0,8,30,87,2,2,preview_black_alpha_128_and_separate_mask
330,rom-animation-table,-1,-1,0x191B,0x111B,3,3,0,8,0,90,2,2,preview_black_alpha_128_and_separate_mask
331,rom-animation-table,-1,-1,0x1924,0x1124,3,3,0,8,3,90,2,2,preview_black_alpha_128_and_separate_mask
332,rom-animation-table,-1,-1,0x192D,0x112D,3,3,0,8,6,90,2,2,preview_black_alpha_128_and_separate_mask
333,rom-animation-table,-1,-1,0x1936,0x1136,3,3,0,8,9,90,2,2,preview_black_alpha_128_and_separate_mask
334,rom-animation-table,-1,-1,0x193F,0x113F,3,3,0,8,12,90,2,2,preview_black_alpha_128_and_separate_mask
335,rom-animation-table,-1,-1,0x1948,0x1148,3,3,0,8,15,90,2,2,preview_black_alpha_128_and_separate_mask
336,rom-animation-table,-1,-1,0x1951,0x1151,3,3,0,8,18,90,2,2,preview_black_alpha_128_and_separate_mask
337,rom-animation-table,-1,-1,0x195A,0x115A,3,3,0,8,21,90,2,2,preview_black_alpha_128_and_separate_mask
338,rom-animation-table,-1,-1,0x1963,0x1163,3,3,0,8,24,90,2,2,preview_black_alpha_128_and_separate_mask
339,rom-animation-table,-1,-1,0x196C,0x116C,3,3,0,8,27,90,2,2,preview_black_alpha_128_and_separate_mask
340,rom-animation-table,-1,-1,0x1975,0x1175,3,3,0,8,30,90,2,2,preview_black_alpha_128_and_separate_mask
341,rom-animation-table,-1,-1,0x197E,0x117E,3,3,0,8,0,93,2,2,preview_black_alpha_128_and_separate_mask
342,rom-animation-table,-1,-1,0x1987,0x1187,3,3,0,8,3,93,2,2,preview_black_alpha_128_and_separate_mask
343,rom-energy-table,-1,-1,0x1990,0x1190,3,3,0,8,6,93,2,2,preview_black_alpha_128_and_separate_mask
344,rom-animation-table,-1,-1,0x1999,0x1199,3,3,0,8,9,93,2,2,preview_black_alpha_128_and_separate_mask
345,mame-trace,900,771,0x1A75,0x1275,3,3,0,0,12,93,2,2,preview_black_alpha_128_and_separate_mask
346,rom-animation-table,-1,-1,0x1B00,0x1300,3,2,0,11,15,93,2,1,preview_black_alpha_128_and_separate_mask
347,rom-animation-table,-1,-1,0x1B09,0x1309,3,2,0,11,18,93,2,1,preview_black_alpha_128_and_separate_mask
348,rom-animation-table,-1,-1,0x1B12,0x1312,3,2,0,11,21,93,2,1,preview_black_alpha_128_and_separate_mask
349,rom-animation-table,-1,-1,0x1B1B,0x131B,3,2,0,11,24,93,2,1,preview_black_alpha_128_and_separate_mask
350,rom-animation-table,-1,-1,0x1B24,0x1324,3,2,0,11,27,93,2,1,preview_black_alpha_128_and_separate_mask
351,rom-animation-table,-1,-1,0x1B2D,0x132D,3,2,0,11,30,93,2,1,preview_black_alpha_128_and_separate_mask
352,rom-animation-table,-1,-1,0x1B36,0x1336,3,2,0,11,0,96,2,1,preview_black_alpha_128_and_separate_mask
353,rom-animation-table,-1,-1,0x1B3F,0x133F,3,2,0,11,3,96,2,1,preview_black_alpha_128_and_separate_mask
354,rom-animation-table,-1,-1,0x1B48,0x1348,3,2,0,11,6,96,2,1,preview_black_alpha_128_and_separate_mask
355,rom-animation-table,-1,-1,0x1B51,0x1351,3,2,0,11,9,96,2,1,preview_black_alpha_128_and_separate_mask
356,rom-energy-table,-1,-1,0x1B57,0x1357,3,2,0,11,12,96,2,1,preview_black_alpha_128_and_separate_mask
357,rom-animation-table,-1,-1,0x1B5D,0x135D,3,2,0,11,15,96,2,1,preview_black_alpha_128_and_separate_mask
358,rom-animation-table,-1,-1,0x1B6F,0x136F,3,2,0,11,18,96,2,1,preview_black_alpha_128_and_separate_mask
359,rom-animation-table,-1,-1,0x1B75,0x1375,3,2,0,11,21,96,2,1,preview_black_alpha_128_and_separate_mask
360,rom-animation-table,-1,-1,0x1B7B,0x137B,3,2,0,11,24,96,2,1,preview_black_alpha_128_and_separate_mask
361,rom-animation-table,-1,-1,0x1B8D,0x138D,3,2,0,11,27,96,2,1,preview_black_alpha_128_and_separate_mask
362,rom-animation-table,-1,-1,0x1B93,0x1393,3,2,0,11,30,96,2,1,preview_black_alpha_128_and_separate_mask
363,rom-animation-table,-1,-1,0x1B99,0x1399,3,2,0,11,0,98,2,1,preview_black_alpha_128_and_separate_mask
364,rom-animation-table,-1,-1,0x1BAB,0x13AB,3,2,0,11,3,98,2,1,preview_black_alpha_128_and_separate_mask
365,rom-animation-table,-1,-1,0x1BB1,0x13B1,3,2,0,11,6,98,2,1,preview_black_alpha_128_and_separate_mask
366,rom-animation-table,-1,-1,0x1BB7,0x13B7,3,2,0,11,9,98,2,1,preview_black_alpha_128_and_separate_mask
367,rom-animation-table,-1,-1,0x1BCD,0x13CD,3,2,0,11,12,98,2,1,preview_black_alpha_128_and_separate_mask
368,rom-animation-table,-1,-1,0x1BD3,0x13D3,3,2,0,11,15,98,2,1,preview_black_alpha_128_and_separate_mask
369,rom-animation-table,-1,-1,0x1BD9,0x13D9,3,2,0,11,18,98,2,1,preview_black_alpha_128_and_separate_mask
370,rom-animation-table,-1,-1,0x1BEB,0x13EB,3,2,0,11,21,98,2,1,preview_black_alpha_128_and_separate_mask
371,rom-animation-table,-1,-1,0x1BF1,0x13F1,3,2,0,11,24,98,2,1,preview_black_alpha_128_and_separate_mask
372,rom-animation-table,-1,-1,0x1BF7,0x13F7,3,2,0,11,27,98,2,1,preview_black_alpha_128_and_separate_mask
373,rom-animation-table,-1,-1,0x1C0C,0x140C,3,2,0,11,30,98,2,1,preview_black_alpha_128_and_separate_mask
374,rom-animation-table,-1,-1,0x1C12,0x1412,3,2,0,11,0,100,2,1,preview_black_alpha_128_and_separate_mask
375,rom-animation-table,-1,-1,0x1C18,0x1418,3,2,0,11,3,100,2,1,preview_black_alpha_128_and_separate_mask
376,rom-animation-table,-1,-1,0x1C2A,0x142A,3,2,0,11,6,100,2,1,preview_black_alpha_128_and_separate_mask
377,rom-animation-table,-1,-1,0x1C30,0x1430,3,2,0,11,9,100,2,1,preview_black_alpha_128_and_separate_mask
378,rom-animation-table,-1,-1,0x1C36,0x1436,3,2,0,11,12,100,2,1,preview_black_alpha_128_and_separate_mask
379,mame-trace,974,781,0x1D3C,0x153C,1,1,0,0,15,100,1,1,preview_black_alpha_128_and_separate_mask
380,mame-trace,993,781,0x1D42,0x1542,3,2,0,0,17,100,2,1,preview_black_alpha_128_and_separate_mask
381,mame-trace,993,782,0x1D48,0x1548,2,2,0,0,20,100,1,1,preview_black_alpha_128_and_separate_mask
382,mame-trace,993,784,0x1D52,0x1552,4,2,0,0,22,100,2,1,preview_black_alpha_128_and_separate_mask
383,mame-trace,972,71,0x1D7C,0x157C,1,1,0,0,25,100,1,1,preview_black_alpha_128_and_separate_mask
384,mame-trace,900,457,0x1D7C,0x157C,2,3,0,0,27,100,1,2,preview_black_alpha_128_and_separate_mask
385,mame-trace,900,521,0x1D82,0x1582,2,2,0,0,29,100,1,1,preview_black_alpha_128_and_separate_mask
386,mame-trace,992,344,0x1D86,0x1586,2,3,0,0,31,100,1,2,preview_black_alpha_128_and_separate_mask
387,mame-trace,900,489,0x1D94,0x1594,2,2,0,0,0,103,1,1,preview_black_alpha_128_and_separate_mask
388,mame-trace,974,924,0x1E0D,0x160D,3,2,0,0,2,103,2,1,preview_black_alpha_128_and_separate_mask
389,mame-trace,900,193,0x20F6,0x28F6,3,2,0,1,5,103,2,1,preview_black_alpha_128_and_separate_mask
390,mame-trace,905,100,0x2300,0x2B00,3,3,0,1,8,103,2,2,preview_black_alpha_128_and_separate_mask
391,mame-trace,907,100,0x2309,0x2B09,3,3,0,1,11,103,2,2,preview_black_alpha_128_and_separate_mask
392,mame-trace,909,68,0x2312,0x2B12,3,3,0,1,14,103,2,2,preview_black_alpha_128_and_separate_mask
393,mame-trace,911,68,0x231B,0x2B1B,3,3,0,1,17,103,2,2,preview_black_alpha_128_and_separate_mask
394,mame-trace,913,68,0x2324,0x2B24,3,3,0,1,20,103,2,2,preview_black_alpha_128_and_separate_mask
395,mame-trace,915,68,0x232D,0x2B2D,3,3,0,1,23,103,2,2,preview_black_alpha_128_and_separate_mask
396,mame-trace,917,68,0x2336,0x2B36,3,3,0,1,26,103,2,2,preview_black_alpha_128_and_separate_mask
397,mame-trace,900,100,0x233F,0x2B3F,3,3,0,1,29,103,2,2,preview_black_alpha_128_and_separate_mask
398,mame-trace,923,68,0x2348,0x2B48,3,3,0,1,0,106,2,2,preview_black_alpha_128_and_separate_mask
399,mame-trace,925,68,0x2351,0x2B51,3,3,0,1,3,106,2,2,preview_black_alpha_128_and_separate_mask
400,mame-trace,927,69,0x235A,0x2B5A,3,3,0,1,6,106,2,2,preview_black_alpha_128_and_separate_mask
401,mame-trace,929,69,0x2363,0x2B63,3,3,0,1,9,106,2,2,preview_black_alpha_128_and_separate_mask
402,mame-trace,931,69,0x236C,0x2B6C,3,3,0,1,12,106,2,2,preview_black_alpha_128_and_separate_mask
403,mame-trace,933,69,0x2375,0x2B75,3,3,0,1,15,106,2,2,preview_black_alpha_128_and_separate_mask
404,mame-trace,935,69,0x237E,0x2B7E,3,3,0,1,18,106,2,2,preview_black_alpha_128_and_separate_mask
405,mame-trace,907,133,0x2387,0x2B87,3,3,0,1,21,106,2,2,preview_black_alpha_128_and_separate_mask
406,mame-trace,905,133,0x2390,0x2B90,3,3,0,1,24,106,2,2,preview_black_alpha_128_and_separate_mask
407,mame-trace,900,133,0x2399,0x2B99,3,3,0,1,27,106,2,2,preview_black_alpha_128_and_separate_mask
408,mame-trace,901,133,0x23A2,0x2BA2,3,3,0,1,30,106,2,2,preview_black_alpha_128_and_separate_mask
409,mame-trace,903,133,0x23AB,0x2BAB,3,3,0,1,0,109,2,2,preview_black_alpha_128_and_separate_mask
410,mame-trace,913,133,0x23B4,0x2BB4,3,3,0,1,3,109,2,2,preview_black_alpha_128_and_separate_mask
411,mame-trace,911,133,0x23BD,0x2BBD,3,3,0,1,6,109,2,2,preview_black_alpha_128_and_separate_mask
412,mame-trace,923,164,0x23C6,0x2BC6,3,3,0,1,9,109,2,2,preview_black_alpha_128_and_separate_mask
413,mame-trace,921,164,0x23CF,0x2BCF,3,3,0,1,12,109,2,2,preview_black_alpha_128_and_separate_mask
414,rom-animation-table,-1,-1,0x23D8,0x2BD8,3,3,0,1,15,109,2,2,preview_black_alpha_128_and_separate_mask
415,rom-animation-table,-1,-1,0x23E1,0x2BE1,3,3,0,1,18,109,2,2,preview_black_alpha_128_and_separate_mask
416,mame-trace,931,132,0x23EA,0x2BEA,3,3,0,1,21,109,2,2,preview_black_alpha_128_and_separate_mask
417,mame-trace,929,132,0x23F3,0x2BF3,3,3,0,1,24,109,2,2,preview_black_alpha_128_and_separate_mask
418,mame-trace,927,132,0x25DB,0x2DDB,3,3,0,1,27,109,2,2,preview_black_alpha_128_and_separate_mask
419,mame-trace,900,385,0x25E4,0x2DE4,3,3,0,1,30,109,2,2,preview_black_alpha_128_and_separate_mask
420,mame-trace,900,806,0x2600,0x2E00,3,3,0,8,0,112,2,2,preview_black_alpha_128_and_separate_mask
421,rom-animation-table,-1,-1,0x2609,0x2E09,3,3,0,8,3,112,2,2,preview_black_alpha_128_and_separate_mask
422,rom-animation-table,-1,-1,0x2612,0x2E12,3,3,0,8,6,112,2,2,preview_black_alpha_128_and_separate_mask
423,rom-animation-table,-1,-1,0x261B,0x2E1B,3,3,0,8,9,112,2,2,preview_black_alpha_128_and_separate_mask
424,rom-animation-table,-1,-1,0x2624,0x2E24,3,3,0,8,12,112,2,2,preview_black_alpha_128_and_separate_mask
425,rom-animation-table,-1,-1,0x262D,0x2E2D,3,3,0,8,15,112,2,2,preview_black_alpha_128_and_separate_mask
426,rom-animation-table,-1,-1,0x2636,0x2E36,3,3,0,8,18,112,2,2,preview_black_alpha_128_and_separate_mask
427,rom-animation-table,-1,-1,0x263F,0x2E3F,3,3,0,8,21,112,2,2,preview_black_alpha_128_and_separate_mask
428,rom-animation-table,-1,-1,0x2648,0x2E48,3,3,0,8,24,112,2,2,preview_black_alpha_128_and_separate_mask
429,rom-animation-table,-1,-1,0x2651,0x2E51,3,3,0,8,27,112,2,2,preview_black_alpha_128_and_separate_mask
430,rom-animation-table,-1,-1,0x265A,0x2E5A,3,3,0,8,30,112,2,2,preview_black_alpha_128_and_separate_mask
431,rom-animation-table,-1,-1,0x2663,0x2E63,3,3,0,8,0,115,2,2,preview_black_alpha_128_and_separate_mask
432,rom-animation-table,-1,-1,0x266C,0x2E6C,3,3,0,8,3,115,2,2,preview_black_alpha_128_and_separate_mask
433,rom-animation-table,-1,-1,0x2675,0x2E75,3,3,0,8,6,115,2,2,preview_black_alpha_128_and_separate_mask
434,rom-animation-table,-1,-1,0x267E,0x2E7E,3,3,0,8,9,115,2,2,preview_black_alpha_128_and_separate_mask
435,rom-animation-table,-1,-1,0x2687,0x2E87,3,3,0,8,12,115,2,2,preview_black_alpha_128_and_separate_mask
