frame_id,source,first_mame_frame,slot,raw_code,decoded_code,atari_width_8px,atari_height_8px,xflip,palette,atlas_x_16px,atlas_y_16px,width_16px,height_16px,pen_1
222,rom-animation-table,-1,-1,0x0B48,0x0348,3,3,0,4,6,60,2,2,preview_black_alpha_128_and_separate_mask
223,rom-animation-table,-1,-1,0x0B51,0x0351,3,3,0,2,9,60,2,2,preview_black_alpha_128_and_separate_mask
224,rom-animation-table,-1,-1,0x0B51,0x0351,3,3,0,3,12,60,2,2,preview_black_alpha_128_and_separate_mask
225,rom-animation-table,-1,-1,0x0B51,0x0351,3,3,0,4,15,60,2,2,preview_black_alpha_128_and_separate_mask
226,rom-animation-table,-1,-1,0x0B5A,0x035A,3,3,0,2,18,60,2,2,preview_black_alpha_128_and_separate_mask
227,rom-animation-table,-1,-1,0x0B5A,0x035A,3,3,0,3,21,60,2,2,preview_black_alpha_128_and_separate_mask
228,rom-animation-table,-1,-1,0x0B5A,0x035A,3,3,0,4,24,60,2,2,preview_black_alpha_128_and_separate_mask
229,rom-energy-table,-1,-1,0x13A2,0x1BA2,3,3,0,9,27,60,2,2,preview_black_alpha_128_and_separate_mask
230,rom-energy-table,-1,-1,0x13A2,0x1BA2,3,3,0,10,30,60,2,2,preview_black_alpha_128_and_separate_mask
231,rom-energy-table,-1,-1,0x13A2,0x1BA2,3,3,0,11,0,63,2,2,preview_black_alpha_128_and_separate_mask
232,rom-animation-table,-1,-1,0x13AB,0x1BAB,3,3,0,12,3,63,2,2,preview_black_alpha_128_and_separate_mask
233,rom-animation-table,-1,-1,0x13AB,0x1BAB,3,3,0,13,6,63,2,2,preview_black_alpha_128_and_separate_mask
234,rom-animation-table,-1,-1,0x13AB,0x1BAB,3,3,0,14,9,63,2,2,preview_black_alpha_128_and_separate_mask
235,rom-animation-table,-1,-1,0x13AB,0x1BAB,3,3,0,15,12,63,2,2,preview_black_alpha_128_and_separate_mask
236,rom-animation-table,-1,-1,0x13B4,0x1BB4,3,3,0,12,15,63,2,2,preview_black_alpha_128_and_separate_mask
237,rom-animation-table,-1,-1,0x13B4,0x1BB4,3,3,0,13,18,63,2,2,preview_black_alpha_128_and_separate_mask
238,rom-animation-table,-1,-1,0x13B4,0x1BB4,3,3,0,14,21,63,2,2,preview_black_alpha_128_and_separate_mask
239,rom-animation-table,-1,-1,0x13B4,0x1BB4,3,3,0,15,24,63,2,2,preview_black_alpha_128_and_separate_mask
240,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,9,27,63,2,2,preview_black_alpha_128_and_separate_mask
241,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,10,30,63,2,2,preview_black_alpha_128_and_separate_mask
242,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,11,0,66,2,2,preview_black_alpha_128_and_separate_mask
243,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,12,3,66,2,2,preview_black_alpha_128_and_separate_mask
244,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,13,6,66,2,2,preview_black_alpha_128_and_separate_mask
245,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,14,9,66,2,2,preview_black_alpha_128_and_separate_mask
246,rom-animation-table,-1,-1,0x13BD,0x1BBD,3,3,0,15,12,66,2,2,preview_black_alpha_128_and_separate_mask
247,rom-animation-table,-1,-1,0x13C6,0x1BC6,3,3,0,12,15,66,2,2,preview_black_alpha_128_and_separate_mask
248,rom-animation-table,-1,-1,0x13C6,0x1BC6,3,3,0,13,18,66,2,2,preview_black_alpha_128_and_separate_mask
249,rom-animation-table,-1,-1,0x13C6,0x1BC6,3,3,0,14,21,66,2,2,preview_black_alpha_128_and_separate_mask
250,rom-animation-table,-1,-1,0x13C6,0x1BC6,3,3,0,15,24,66,2,2,preview_black_alpha_128_and_separate_mask
251,rom-animation-table,-1,-1,0x13CF,0x1BCF,3,3,0,12,27,66,2,2,preview_black_alpha_128_and_separate_mask
252,rom-animation-table,-1,-1,0x13CF,0x1BCF,3,3,0,13,30,66,2,2,preview_black_alpha_128_and_separate_mask
253,rom-animation-table,-1,-1,0x13CF,0x1BCF,3,3,0,14,0,69,2,2,preview_black_alpha_128_and_separate_mask
254,rom-animation-table,-1,-1,0x13CF,0x1BCF,3,3,0,15,3,69,2,2,preview_black_alpha_128_and_separate_mask
255,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,9,6,69,2,2,preview_black_alpha_128_and_separate_mask
256,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,10,9,69,2,2,preview_black_alpha_128_and_separate_mask
257,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,11,12,69,2,2,preview_black_alpha_128_and_separate_mask
258,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,12,15,69,2,2,preview_black_alpha_128_and_separate_mask
259,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,13,18,69,2,2,preview_black_alpha_128_and_separate_mask
260,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,14,21,69,2,2,preview_black_alpha_128_and_separate_mask
261,rom-animation-table,-1,-1,0x13D8,0x1BD8,3,3,0,15,24,69,2,2,preview_black_alpha_128_and_separate_mask
262,rom-animation-table,-1,-1,0x13E1,0x1BE1,3,3,0,12,27,69,2,2,preview_black_alpha_128_and_separate_mask
263,rom-animation-table,-1,-1,0x13E1,0x1BE1,3,3,0,13,30,69,2,2,preview_black_alpha_128_and_separate_mask
264,rom-animation-table,-1,-1,0x13E1,0x1BE1,3,3,0,14,0,72,2,2,preview_black_alpha_128_and_separate_mask
265,rom-animation-table,-1,-1,0x13E1,0x1BE1,3,3,0,15,3,72,2,2,preview_black_alpha_128_and_separate_mask
266,rom-animation-table,-1,-1,0x13EA,0x1BEA,3,3,0,12,6,72,2,2,preview_black_alpha_128_and_separate_mask
267,rom-animation-table,-1,-1,0x13EA,0x1BEA,3,3,0,13,9,72,2,2,preview_black_alpha_128_and_separate_mask
268,rom-animation-table,-1,-1,0x13EA,0x1BEA,3,3,0,14,12,72,2,2,preview_black_alpha_128_and_separate_mask
269,rom-animation-table,-1,-1,0x13EA,0x1BEA,3,3,0,15,15,72,2,2,preview_black_alpha_128_and_separate_mask
270,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,9,18,72,2,2,preview_black_alpha_128_and_separate_mask
271,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,10,21,72,2,2,preview_black_alpha_128_and_separate_mask
272,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,11,24,72,2,2,preview_black_alpha_128_and_separate_mask
273,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,12,27,72,2,2,preview_black_alpha_128_and_separate_mask
274,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,13,30,72,2,2,preview_black_alpha_128_and_separate_mask
275,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,14,0,75,2,2,preview_black_alpha_128_and_separate_mask
276,rom-animation-table,-1,-1,0x13F3,0x1BF3,3,3,0,15,3,75,2,2,preview_black_alpha_128_and_separate_mask
277,rom-animation-table,-1,-1,0x1400,0x1C00,3,3,0,12,6,75,2,2,preview_black_alpha_128_and_separate_mask
278,rom-animation-table,-1,-1,0x1400,0x1C00,3,3,0,13,9,75,2,2,preview_black_alpha_128_and_separate_mask
279,rom-animation-table,-1,-1,0x1400,0x1C00,3,3,0,14,12,75,2,2,preview_black_alpha_128_and_separate_mask
280,rom-animation-table,-1,-1,0x1400,0x1C00,3,3,0,15,15,75,2,2,preview_black_alpha_128_and_separate_mask
281,rom-animation-table,-1,-1,0x1409,0x1C09,3,3,0,12,18,75,2,2,preview_black_alpha_128_and_separate_mask
282,rom-animation-table,-1,-1,0x1409,0x1C09,3,3,0,13,21,75,2,2,preview_black_alpha_128_and_separate_mask
283,rom-animation-table,-1,-1,0x1409,0x1C09,3,3,0,14,24,75,2,2,preview_black_alpha_128_and_separate_mask
284,rom-animation-table,-1,-1,0x1409,0x1C09,3,3,0,15,27,75,2,2,preview_black_alpha_128_and_separate_mask
285,rom-animation-table,-1,-1,0x15A2,0x1DA2,3,3,0,12,30,75,2,2,preview_black_alpha_128_and_separate_mask
286,rom-animation-table,-1,-1,0x15A2,0x1DA2,3,3,0,13,0,78,2,2,preview_black_alpha_128_and_separate_mask
287,rom-animation-table,-1,-1,0x15A2,0x1DA2,3,3,0,14,3,78,2,2,preview_black_alpha_128_and_separate_mask
288,rom-animation-table,-1,-1,0x15A2,0x1DA2,3,3,0,15,6,78,2,2,preview_black_alpha_128_and_separate_mask
289,rom-animation-table,-1,-1,0x15AB,0x1DAB,3,3,0,12,9,78,2,2,preview_black_alpha_128_and_separate_mask
290,rom-animation-table,-1,-1,0x15AB,0x1DAB,3,3,0,13,12,78,2,2,preview_black_alpha_128_and_separate_mask
291,rom-animation-table,-1,-1,0x15AB,0x1DAB,3,3,0,14,15,78,2,2,preview_black_alpha_128_and_separate_mask
292,rom-animation-table,-1,-1,0x15AB,0x1DAB,3,3,0,15,18,78,2,2,preview_black_alpha_128_and_separate_mask
293,rom-animation-table,-1,-1,0x15B4,0x1DB4,3,3,0,12,21,78,2,2,preview_black_alpha_128_and_separate_mask
294,rom-animation-table,-1,-1,0x15B4,0x1DB4,3,3,0,13,24,78,2,2,preview_black_alpha_128_and_separate_mask
295,rom-animation-table,-1,-1,0x15B4,0x1DB4,3,3,0,14,27,78,2,2,preview_black_alpha_128_and_separate_mask
296,rom-animation-table,-1,-1,0x15B4,0x1DB4,3,3,0,15,30,78,2,2,preview_black_alpha_128_and_separate_mask
297,rom-animation-table,-1,-1,0x15BD,0x1DBD,3,3,0,12,0,81,2,2,preview_black_alpha_128_and_separate_mask
298,rom-animation-table,-1,-1,0x15BD,0x1DBD,3,3,0,13,3,81,2,2,preview_black_alpha_128_and_separate_mask
299,rom-animation-table,-1,-1,0x15BD,0x1DBD,3,3,0,14,6,81,2,2,preview_black_alpha_128_and_separate_mask
300,rom-animation-table,-1,-1,0x15BD,0x1DBD,3,3,0,15,9,81,2,2,preview_black_alpha_128_and_separate_mask
301,rom-animation-table,-1,-1,0x15C6,0x1DC6,3,3,0,12,12,81,2,2,preview_black_alpha_128_and_separate_mask
302,rom-animation-table,-1,-1,0x15C6,0x1DC6,3,3,0,13,15,81,2,2,preview_black_alpha_128_and_separate_mask
303,rom-animation-table,-1,-1,0x15C6,0x1DC6,3,3,0,14,18,81,2,2,preview_black_alpha_128_and_separate_mask
304,rom-animation-table,-1,-1,0x15C6,0x1DC6,3,3,0,15,21,81,2,2,preview_black_alpha_128_and_separate_mask
305,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,12,24,81,2,2,preview_black_alpha_128_and_separate_mask
306,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,13,27,81,2,2,preview_black_alpha_128_and_separate_mask
307,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,14,30,81,2,2,preview_black_alpha_128_and_separate_mask
308,rom-animation-table,-1,-1,0x15D8,0x1DD8,3,3,0,15,0,84,2,2,preview_black_alpha_128_and_separate_mask
309,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,12,3,84,2,2,preview_black_alpha_128_and_separate_mask
310,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,13,6,84,2,2,preview_black_alpha_128_and_separate_mask
311,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,14,9,84,2,2,preview_black_alpha_128_and_separate_mask
312,rom-animation-table,-1,-1,0x15E1,0x1DE1,3,3,0,15,12,84,2,2,preview_black_alpha_128_and_separate_mask
313,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,12,15,84,2,2,preview_black_alpha_128_and_separate_mask
314,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,13,18,84,2,2,preview_black_alpha_128_and_separate_mask
315,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,14,21,84,2,2,preview_black_alpha_128_and_separate_mask
316,rom-animation-table,-1,-1,0x15EA,0x1DEA,3,3,0,15,24,84,2,2,preview_black_alpha_128_and_separate_mask
317,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,12,27,84,2,2,preview_black_alpha_128_and_separate_mask
318,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,13,30,84,2,2,preview_black_alpha_128_and_separate_mask
319,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,14,0,87,2,2,preview_black_alpha_128_and_separate_mask
320,rom-animation-table,-1,-1,0x15F3,0x1DF3,3,3,0,15,3,87,2,2,preview_black_alpha_128_and_separate_mask
321,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,12,6,87,2,2,preview_black_alpha_128_and_separate_mask
322,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,13,9,87,2,2,preview_black_alpha_128_and_separate_mask
323,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,14,12,87,2,2,preview_black_alpha_128_and_separate_mask
324,rom-animation-table,-1,-1,0x1600,0x1E00,3,3,0,15,15,87,2,2,preview_black_alpha_128_and_separate_mask
325,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,12,18,87,2,2,preview_black_alpha_128_and_separate_mask
326,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,13,21,87,2,2,preview_black_alpha_128_and_separate_mask
327,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,14,24,87,2,2,preview_black_alpha_128_and_separate_mask
328,rom-animation-table,-1,-1,0x1609,0x1E09,3,3,0,15,27,87,2,2,preview_black_alpha_128_and_separate_mask
329,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,12,30,87,2,2,preview_black_alpha_128_and_separate_mask
330,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,13,0,90,2,2,preview_black_alpha_128_and_separate_mask
331,rom-animation-table,-1,-1,0x1612,0x1E12,3,3,0,14,3,90,2,2,preview_black_alpha_128_and_separate_mask
332,mame-trace,900,82,0x1612,0x1E12,3,3,0,15,6,90,2,2,preview_black_alpha_128_and_separate_mask
333,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,12,9,90,2,2,preview_black_alpha_128_and_separate_mask
334,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,13,12,90,2,2,preview_black_alpha_128_and_separate_mask
335,rom-animation-table,-1,-1,0x161B,0x1E1B,3,3,0,14,15,90,2,2,preview_black_alpha_128_and_separate_mask
336,mame-trace,903,83,0x161B,0x1E1B,3,3,0,15,18,90,2,2,preview_black_alpha_128_and_separate_mask
337,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,12,21,90,2,2,preview_black_alpha_128_and_separate_mask
338,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,13,24,90,2,2,preview_black_alpha_128_and_separate_mask
339,rom-animation-table,-1,-1,0x1624,0x1E24,3,3,0,14,27,90,2,2,preview_black_alpha_128_and_separate_mask
340,mame-trace,907,83,0x1624,0x1E24,3,3,0,15,30,90,2,2,preview_black_alpha_128_and_separate_mask
341,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,12,0,93,2,2,preview_black_alpha_128_and_separate_mask
342,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,13,3,93,2,2,preview_black_alpha_128_and_separate_mask
343,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,14,6,93,2,2,preview_black_alpha_128_and_separate_mask
344,rom-animation-table,-1,-1,0x162D,0x1E2D,3,3,0,15,9,93,2,2,preview_black_alpha_128_and_separate_mask
345,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,12,12,93,2,2,preview_black_alpha_128_and_separate_mask
346,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,13,15,93,2,2,preview_black_alpha_128_and_separate_mask
347,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,14,18,93,2,2,preview_black_alpha_128_and_separate_mask
348,rom-animation-table,-1,-1,0x1636,0x1E36,3,3,0,15,21,93,2,2,preview_black_alpha_128_and_separate_mask
349,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,12,24,93,2,2,preview_black_alpha_128_and_separate_mask
350,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,13,27,93,2,2,preview_black_alpha_128_and_separate_mask
351,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,14,30,93,2,2,preview_black_alpha_128_and_separate_mask
352,rom-animation-table,-1,-1,0x163F,0x1E3F,3,3,0,15,0,96,2,2,preview_black_alpha_128_and_separate_mask
353,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,12,3,96,2,2,preview_black_alpha_128_and_separate_mask
354,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,13,6,96,2,2,preview_black_alpha_128_and_separate_mask
355,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,14,9,96,2,2,preview_black_alpha_128_and_separate_mask
356,rom-animation-table,-1,-1,0x1648,0x1E48,3,3,0,15,12,96,2,2,preview_black_alpha_128_and_separate_mask
357,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,12,15,96,2,2,preview_black_alpha_128_and_separate_mask
358,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,13,18,96,2,2,preview_black_alpha_128_and_separate_mask
359,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,14,21,96,2,2,preview_black_alpha_128_and_separate_mask
360,rom-animation-table,-1,-1,0x1651,0x1E51,3,3,0,15,24,96,2,2,preview_black_alpha_128_and_separate_mask
361,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,12,27,96,2,2,preview_black_alpha_128_and_separate_mask
362,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,13,30,96,2,2,preview_black_alpha_128_and_separate_mask
363,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,14,0,99,2,2,preview_black_alpha_128_and_separate_mask
364,rom-animation-table,-1,-1,0x165A,0x1E5A,3,3,0,15,3,99,2,2,preview_black_alpha_128_and_separate_mask
365,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,12,6,99,2,2,preview_black_alpha_128_and_separate_mask
366,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,13,9,99,2,2,preview_black_alpha_128_and_separate_mask
367,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,14,12,99,2,2,preview_black_alpha_128_and_separate_mask
368,rom-animation-table,-1,-1,0x1663,0x1E63,3,3,0,15,15,99,2,2,preview_black_alpha_128_and_separate_mask
369,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,12,18,99,2,2,preview_black_alpha_128_and_separate_mask
370,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,13,21,99,2,2,preview_black_alpha_128_and_separate_mask
371,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,14,24,99,2,2,preview_black_alpha_128_and_separate_mask
372,rom-animation-table,-1,-1,0x166C,0x1E6C,3,3,0,15,27,99,2,2,preview_black_alpha_128_and_separate_mask
373,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,12,30,99,2,2,preview_black_alpha_128_and_separate_mask
374,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,13,0,102,2,2,preview_black_alpha_128_and_separate_mask
375,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,14,3,102,2,2,preview_black_alpha_128_and_separate_mask
376,rom-animation-table,-1,-1,0x1675,0x1E75,3,3,0,15,6,102,2,2,preview_black_alpha_128_and_separate_mask
377,rom-animation-table,-1,-1,0x182D,0x102D,3,3,0,6,9,102,2,2,preview_black_alpha_128_and_separate_mask
378,rom-animation-table,-1,-1,0x182D,0x102D,3,3,0,7,12,102,2,2,preview_black_alpha_128_and_separate_mask
379,rom-animation-table,-1,-1,0x182D,0x102D,3,3,0,8,15,102,2,2,preview_black_alpha_128_and_separate_mask
380,rom-animation-table,-1,-1,0x1836,0x1036,3,3,0,6,18,102,2,2,preview_black_alpha_128_and_separate_mask
381,rom-animation-table,-1,-1,0x1836,0x1036,3,3,0,7,21,102,2,2,preview_black_alpha_128_and_separate_mask
382,rom-animation-table,-1,-1,0x1836,0x1036,3,3,0,8,24,102,2,2,preview_black_alpha_128_and_separate_mask
383,rom-energy-table,-1,-1,0x183F,0x103F,3,3,0,6,27,102,2,2,preview_black_alpha_128_and_separate_mask
384,rom-energy-table,-1,-1,0x183F,0x103F,3,3,0,7,30,102,2,2,preview_black_alpha_128_and_separate_mask
385,rom-energy-table,-1,-1,0x183F,0x103F,3,3,0,8,0,105,2,2,preview_black_alpha_128_and_separate_mask
386,rom-animation-table,-1,-1,0x1848,0x1048,3,3,0,6,3,105,2,2,preview_black_alpha_128_and_separate_mask
387,rom-animation-table,-1,-1,0x1848,0x1048,3,3,0,7,6,105,2,2,preview_black_alpha_128_and_separate_mask
388,rom-animation-table,-1,-1,0x1848,0x1048,3,3,0,8,9,105,2,2,preview_black_alpha_128_and_separate_mask
389,rom-animation-table,-1,-1,0x1851,0x1051,3,3,0,6,12,105,2,2,preview_black_alpha_128_and_separate_mask
390,rom-animation-table,-1,-1,0x1851,0x1051,3,3,0,7,15,105,2,2,preview_black_alpha_128_and_separate_mask
391,rom-animation-table,-1,-1,0x1851,0x1051,3,3,0,8,18,105,2,2,preview_black_alpha_128_and_separate_mask
392,rom-animation-table,-1,-1,0x185A,0x105A,3,3,0,6,21,105,2,2,preview_black_alpha_128_and_separate_mask
393,rom-animation-table,-1,-1,0x185A,0x105A,3,3,0,7,24,105,2,2,preview_black_alpha_128_and_separate_mask
394,rom-animation-table,-1,-1,0x185A,0x105A,3,3,0,8,27,105,2,2,preview_black_alpha_128_and_separate_mask
395,rom-animation-table,-1,-1,0x1863,0x1063,3,3,0,6,30,105,2,2,preview_black_alpha_128_and_separate_mask
396,rom-animation-table,-1,-1,0x1863,0x1063,3,3,0,7,0,108,2,2,preview_black_alpha_128_and_separate_mask
397,rom-animation-table,-1,-1,0x1863,0x1063,3,3,0,8,3,108,2,2,preview_black_alpha_128_and_separate_mask
398,rom-animation-table,-1,-1,0x186C,0x106C,3,3,0,6,6,108,2,2,preview_black_alpha_128_and_separate_mask
399,rom-animation-table,-1,-1,0x186C,0x106C,3,3,0,7,9,108,2,2,preview_black_alpha_128_and_separate_mask
400,rom-animation-table,-1,-1,0x186C,0x106C,3,3,0,8,12,108,2,2,preview_black_alpha_128_and_separate_mask
401,rom-animation-table,-1,-1,0x1875,0x1075,3,3,0,6,15,108,2,2,preview_black_alpha_128_and_separate_mask
402,rom-animation-table,-1,-1,0x1875,0x1075,3,3,0,7,18,108,2,2,preview_black_alpha_128_and_separate_mask
403,rom-animation-table,-1,-1,0x1875,0x1075,3,3,0,8,21,108,2,2,preview_black_alpha_128_and_separate_mask
404,rom-animation-table,-1,-1,0x187E,0x107E,3,3,0,6,24,108,2,2,preview_black_alpha_128_and_separate_mask
405,rom-animation-table,-1,-1,0x187E,0x107E,3,3,0,7,27,108,2,2,preview_black_alpha_128_and_separate_mask
406,rom-animation-table,-1,-1,0x187E,0x107E,3,3,0,8,30,108,2,2,preview_black_alpha_128_and_separate_mask
407,rom-animation-table,-1,-1,0x1887,0x1087,3,3,0,6,0,111,2,2,preview_black_alpha_128_and_separate_mask
408,rom-animation-table,-1,-1,0x1887,0x1087,3,3,0,7,3,111,2,2,preview_black_alpha_128_and_separate_mask
409,rom-animation-table,-1,-1,0x1887,0x1087,3,3,0,8,6,111,2,2,preview_black_alpha_128_and_separate_mask
410,rom-animation-table,-1,-1,0x1890,0x1090,3,3,0,6,9,111,2,2,preview_black_alpha_128_and_separate_mask
411,rom-animation-table,-1,-1,0x1890,0x1090,3,3,0,7,12,111,2,2,preview_black_alpha_128_and_separate_mask
412,rom-animation-table,-1,-1,0x1890,0x1090,3,3,0,8,15,111,2,2,preview_black_alpha_128_and_separate_mask
413,rom-animation-table,-1,-1,0x1899,0x1099,3,3,0,6,18,111,2,2,preview_black_alpha_128_and_separate_mask
414,rom-animation-table,-1,-1,0x1899,0x1099,3,3,0,7,21,111,2,2,preview_black_alpha_128_and_separate_mask
415,rom-animation-table,-1,-1,0x1899,0x1099,3,3,0,8,24,111,2,2,preview_black_alpha_128_and_separate_mask
416,rom-animation-table,-1,-1,0x18A2,0x10A2,3,3,0,6,27,111,2,2,preview_black_alpha_128_and_separate_mask
417,rom-animation-table,-1,-1,0x18A2,0x10A2,3,3,0,7,30,111,2,2,preview_black_alpha_128_and_separate_mask
418,rom-animation-table,-1,-1,0x18A2,0x10A2,3,3,0,8,0,114,2,2,preview_black_alpha_128_and_separate_mask
419,rom-animation-table,-1,-1,0x18AB,0x10AB,3,3,0,6,3,114,2,2,preview_black_alpha_128_and_separate_mask
420,rom-animation-table,-1,-1,0x18AB,0x10AB,3,3,0,7,6,114,2,2,preview_black_alpha_128_and_separate_mask
421,rom-animation-table,-1,-1,0x18AB,0x10AB,3,3,0,8,9,114,2,2,preview_black_alpha_128_and_separate_mask
422,rom-animation-table,-1,-1,0x18B4,0x10B4,3,3,0,6,12,114,2,2,preview_black_alpha_128_and_separate_mask
423,rom-animation-table,-1,-1,0x18B4,0x10B4,3,3,0,7,15,114,2,2,preview_black_alpha_128_and_separate_mask
424,rom-animation-table,-1,-1,0x18B4,0x10B4,3,3,0,8,18,114,2,2,preview_black_alpha_128_and_separate_mask
425,rom-animation-table,-1,-1,0x18BD,0x10BD,3,3,0,6,21,114,2,2,preview_black_alpha_128_and_separate_mask
426,rom-animation-table,-1,-1,0x18BD,0x10BD,3,3,0,7,24,114,2,2,preview_black_alpha_128_and_separate_mask
427,rom-animation-table,-1,-1,0x18BD,0x10BD,3,3,0,8,27,114,2,2,preview_black_alpha_128_and_separate_mask
428,rom-animation-table,-1,-1,0x18C6,0x10C6,3,3,0,6,30,114,2,2,preview_black_alpha_128_and_separate_mask
429,rom-animation-table,-1,-1,0x18C6,0x10C6,3,3,0,7,0,117,2,2,preview_black_alpha_128_and_separate_mask
430,rom-animation-table,-1,-1,0x18C6,0x10C6,3,3,0,8,3,117,2,2,preview_black_alpha_128_and_separate_mask
431,rom-animation-table,-1,-1,0x18CF,0x10CF,3,3,0,6,6,117,2,2,preview_black_alpha_128_and_separate_mask
432,rom-animation-table,-1,-1,0x18CF,0x10CF,3,3,0,7,9,117,2,2,preview_black_alpha_128_and_separate_mask
433,rom-animation-table,-1,-1,0x18CF,0x10CF,3,3,0,8,12,117,2,2,preview_black_alpha_128_and_separate_mask
434,rom-animation-table,-1,-1,0x18D8,0x10D8,3,3,0,6,15,117,2,2,preview_black_alpha_128_and_separate_mask
435,rom-animation-table,-1,-1,0x18D8,0x10D8,3,3,0,7,18,117,2,2,preview_black_alpha_128_and_separate_mask
436,rom-animation-table,-1,-1,0x18D8,0x10D8,3,3,0,8,21,117,2,2,preview_black_alpha_128_and_separate_mask
437,rom-animation-table,-1,-1,0x18E1,0x10E1,3,3,0,6,24,117,2,2,preview_black_alpha_128_and_separate_mask
438,rom-animation-table,-1,-1,0x18E1,0x10E1,3,3,0,7,27,117,2,2,preview_black_alpha_128_and_separate_mask
439,rom-animation-table,-1,-1,0x18E1,0x10E1,3,3,0,8,30,117,2,2,preview_black_alpha_128_and_separate_mask
440,rom-animation-table,-1,-1,0x18EA,0x10EA,3,3,0,6,0,120,2,2,preview_black_alpha_128_and_separate_mask
441,rom-animation-table,-1,-1,0x18EA,0x10EA,3,3,0,7,3,120,2,2,preview_black_alpha_128_and_separate_mask
442,rom-animation-table,-1,-1,0x18EA,0x10EA,3,3,0,8,6,120,2,2,preview_black_alpha_128_and_separate_mask
